date,Gain
26/11/16,"26253,62"
26/11/16,"25312,02"
26/11/16,"27342,01"
26/11/16,"24293,99"
26/11/16,"21111,93"
26/11/16,"24557,59"
26/11/16,"26808,37"
26/11/16,"25753,4"
26/11/16,"26224,34"
26/11/16,"26140,68"
26/11/16,"24352,67"
26/11/16,"23566,47"
26/11/16,"21898,01"
26/11/16,"23516,93"
26/11/16,"17305,31"
26/11/16,"16467,59"
26/11/16,"13151,55"
26/11/16,"10968,15"
26/11/16,"12751,46"
26/11/16,"9227,24"
26/11/16,"7843,34"
26/11/16,"5260,55"
26/11/16,"5756,86"
26/11/16,"2308,1"
27/11/16,0
27/11/16,"7888,87"
27/11/16,"14687,36"
27/11/16,"12264,17"
27/11/16,"16717,29"
27/11/16,"15781,77"
27/11/16,"14416,51"
27/11/16,"17021,33"
27/11/16,"15451,36"
27/11/16,"15158,64"
27/11/16,"16036,93"
27/11/16,"13780,72"
27/11/16,"15612,59"
27/11/16,"14793,72"
27/11/16,"16245,23"
27/11/16,"18909,9"
27/11/16,"15360,08"
27/11/16,"12503,64"
27/11/16,"11624,24"
27/11/16,"14582,65"
27/11/16,"12924,74"
27/11/16,"9864,96"
27/11/16,"14947,03"
27/11/16,"13753,94"
27/11/16,"11287,45"
27/11/16,"14677,03"
27/11/16,"14086,07"
27/11/16,"16342,62"
27/11/16,"15328,99"
27/11/16,"15357,17"
27/11/16,"13269,14"
27/11/16,"13826,53"
27/11/16,"13436,4"
27/11/16,"15005,52"
27/11/16,"15094,26"
27/11/16,"12801,16"
27/11/16,"14306,63"
27/11/16,"12585,86"
27/11/16,"12935,98"
27/11/16,"12294,25"
27/11/16,"10125,57"
27/11/16,"7825,87"
27/11/16,"6692,03"
27/11/16,"8626,81"
27/11/16,"4761,17"
27/11/16,"4900,55"
27/11/16,"1308,14"
28/11/16,0
28/11/16,"608,96"
28/11/16,"2471,69"
28/11/16,"5556,53"
28/11/16,"6435,21"
28/11/16,"8400,06"
28/11/16,"11577,75"
28/11/16,"11337,09"
28/11/16,"11394,35"
28/11/16,"12371,7"
28/11/16,"14457,38"
28/11/16,"13631,72"
28/11/16,"12596,27"
28/11/16,"12231,01"
28/11/16,10920
28/11/16,"10355,15"
28/11/16,"13110,17"
28/11/16,"11152,42"
28/11/16,"11148,83"
28/11/16,"11855,45"
28/11/16,"9789,89"
28/11/16,"7607,34"
28/11/16,"8953,64"
28/11/16,"8858,46"
28/11/16,"10103,82"
28/11/16,"11998,51"
28/11/16,"14980,1"
28/11/16,"27096,05"
28/11/16,"13139,4"
28/11/16,"15180,11"
28/11/16,"12449,47"
28/11/16,"13240,5"
28/11/16,"13536,66"
28/11/16,"9304,23"
28/11/16,"9064,78"
28/11/16,"10605,54"
28/11/16,"11752,84"
28/11/16,"11375,96"
28/11/16,"11590,65"
28/11/16,"11886,48"
28/11/16,"12341,23"
28/11/16,"12199,82"
28/11/16,"9968,71"
28/11/16,"9550,44"
28/11/16,"10598,43"
28/11/16,"11951,46"
28/11/16,"7767,55"
28/11/16,"6171,07"
28/11/16,"4135,37"
28/11/16,"4553,8"
28/11/16,"2421,6"
28/11/16,"1960,21"
28/11/16,"1901,35"
28/11/16,"42,26"
29/11/16,1
29/11/16,"744,89"
29/11/16,"2858,04"
29/11/16,"5938,62"
29/11/16,"7521,63"
29/11/16,"10068,81"
29/11/16,"13372,26"
29/11/16,"15822,22"
29/11/16,"15142,39"
29/11/16,"15998,14"
29/11/16,"16214,06"
29/11/16,"17432,04"
29/11/16,"15020,75"
29/11/16,"13462,85"
29/11/16,"13590,2"
29/11/16,"12169,54"
29/11/16,"12396,06"
29/11/16,"12667,62"
29/11/16,"11839,97"
29/11/16,"12411,17"
29/11/16,"11363,55"
29/11/16,"9417,85"
29/11/16,"7625,28"
29/11/16,"9505,23"
29/11/16,"10378,57"
29/11/16,"17101,87"
29/11/16,"17162,86"
29/11/16,"13853,66"
29/11/16,"15871,18"
29/11/16,"13737,65"
29/11/16,"13774,28"
29/11/16,"12538,9"
29/11/16,"15263,57"
29/11/16,"13657,01"
29/11/16,"11433,81"
29/11/16,"10526,82"
29/11/16,"12473,87"
29/11/16,"14838,04"
29/11/16,"13209,59"
29/11/16,"12057,45"
29/11/16,"13823,32"
29/11/16,"14138,62"
29/11/16,"16354,94"
29/11/16,"14577,27"
29/11/16,"12433,81"
29/11/16,"10392,1"
29/11/16,"8659,38"
29/11/16,"9603,41"
29/11/16,"5653,15"
29/11/16,"6405,79"
29/11/16,"4400,75"
29/11/16,"3091,21"
29/11/16,"2038,31"
29/11/16,"63,88"
30/11/16,0
30/11/16,0
30/11/16,0
30/11/16,"961,03"
30/11/16,"2245,68"
30/11/16,"6133,26"
30/11/16,"8792,71"
30/11/16,"9849,73"
30/11/16,"22603,72"
30/11/16,"5468,11"
30/11/16,"15997,43"
30/11/16,"15069,72"
30/11/16,"14729,69"
30/11/16,"15732,61"
30/11/16,"15630,03"
30/11/16,13655
30/11/16,"15255,76"
30/11/16,"11358,97"
30/11/16,"11136,58"
30/11/16,"10087,57"
30/11/16,"8579,12"
30/11/16,"8982,03"
30/11/16,"10239,23"
30/11/16,"9293,84"
30/11/16,"12858,85"
30/11/16,"12213,85"
30/11/16,"14519,8"
30/11/16,"13935,35"
30/11/16,"14826,55"
30/11/16,"18541,25"
30/11/16,"17302,66"
30/11/16,"19469,42"
30/11/16,"18967,09"
30/11/16,"19049,16"
30/11/16,"16106,89"
30/11/16,"17039,49"
30/11/16,"16711,01"
30/11/16,"17560,91"
30/11/16,"17029,72"
30/11/16,"16531,38"
30/11/16,"15930,14"
30/11/16,"14513,61"
30/11/16,"13468,45"
30/11/16,"14056,05"
30/11/16,"13797,34"
30/11/16,"14568,46"
30/11/16,"15079,71"
30/11/16,"12727,43"
30/11/16,"9412,76"
30/11/16,"7652,12"
30/11/16,"6599,62"
30/11/16,"5068,35"
30/11/16,"5753,62"
30/11/16,"3470,81"
30/11/16,"1685,14"
30/11/16,"319,77"
01/12/16,0
01/12/16,239
01/12/16,"461,49"
01/12/16,"2535,37"
01/12/16,"5694,35"
01/12/16,"11506,43"
01/12/16,"23926,49"
01/12/16,"16754,42"
01/12/16,"19704,82"
01/12/16,"21417,1"
01/12/16,"22102,89"
01/12/16,"19553,43"
01/12/16,"17633,16"
01/12/16,"20986,17"
01/12/16,"21036,87"
01/12/16,"20460,4"
01/12/16,"18692,72"
01/12/16,"19501,84"
01/12/16,"15580,42"
01/12/16,"18146,88"
01/12/16,"14865,49"
01/12/16,"14233,25"
01/12/16,"10360,34"
01/12/16,14113
01/12/16,"17575,81"
01/12/16,"16867,3"
01/12/16,"18963,38"
01/12/16,"18107,62"
01/12/16,"18687,96"
01/12/16,"18187,51"
01/12/16,"17555,52"
01/12/16,"18908,82"
01/12/16,"20128,28"
01/12/16,"18496,62"
01/12/16,"16770,94"
01/12/16,"18261,81"
01/12/16,"17230,52"
01/12/16,"13205,53"
01/12/16,"18181,97"
01/12/16,"18316,8"
01/12/16,"18484,54"
01/12/16,"17592,86"
01/12/16,"19605,01"
01/12/16,"15518,15"
01/12/16,"16283,42"
01/12/16,"16374,89"
01/12/16,"11653,37"
01/12/16,"11301,95"
01/12/16,"8357,39"
01/12/16,"8812,77"
01/12/16,"6634,27"
01/12/16,"3984,33"
01/12/16,"4099,07"
01/12/16,"2481,91"
01/12/16,"215,03"
02/12/16,234
02/12/16,0
02/12/16,"1384,74"
02/12/16,"4609,43"
02/12/16,"7927,01"
02/12/16,"11938,38"
02/12/16,"16986,33"
02/12/16,"18257,42"
02/12/16,"18941,04"
02/12/16,"21679,6"
02/12/16,"22181,86"
02/12/16,"22446,23"
02/12/16,"22378,71"
02/12/16,"21244,1"
02/12/16,"19446,64"
02/12/16,"18154,4"
02/12/16,"17702,38"
02/12/16,"16537,03"
02/12/16,"16768,27"
02/12/16,"15291,82"
02/12/16,"15425,55"
02/12/16,"15759,33"
02/12/16,"14170,01"
02/12/16,"12290,3"
02/12/16,"16137,03"
02/12/16,"15998,03"
02/12/16,"19833,08"
02/12/16,"20933,5"
02/12/16,"23039,93"
02/12/16,"23347,22"
02/12/16,"20589,74"
02/12/16,"26660,57"
02/12/16,"22699,01"
02/12/16,"19379,64"
02/12/16,"18793,71"
02/12/16,"20605,23"
02/12/16,"19081,61"
02/12/16,"21058,21"
02/12/16,"19573,15"
02/12/16,"20649,01"
02/12/16,"18733,21"
02/12/16,"17786,42"
02/12/16,"18476,85"
02/12/16,"20008,06"
02/12/16,"19670,79"
02/12/16,"16603,59"
02/12/16,"18337,4"
02/12/16,"13744,88"
02/12/16,"13041,6"
02/12/16,"11659,63"
02/12/16,"9735,59"
02/12/16,"10343,43"
02/12/16,"7715,57"
02/12/16,"4820,87"
02/12/16,"450,17"
03/12/16,0
03/12/16,778
03/12/16,"817,63"
03/12/16,"5116,22"
03/12/16,"10671,83"
03/12/16,"14703,06"
03/12/16,"17513,49"
03/12/16,"18817,28"
03/12/16,"20478,76"
03/12/16,"25408,48"
03/12/16,"26638,45"
03/12/16,"25540,2"
03/12/16,"27278,16"
03/12/16,"30599,46"
03/12/16,"32584,66"
03/12/16,"30280,38"
03/12/16,"27385,49"
03/12/16,"23948,45"
03/12/16,"22211,88"
03/12/16,"22634,45"
03/12/16,"24601,16"
03/12/16,"19701,11"
03/12/16,"18729,4"
03/12/16,"19421,81"
03/12/16,"20229,5"
03/12/16,"19716,71"
03/12/16,"20980,86"
03/12/16,"23440,02"
03/12/16,"28807,72"
03/12/16,"27313,92"
03/12/16,"28618,47"
03/12/16,"28705,31"
03/12/16,"26525,98"
03/12/16,"23588,42"
03/12/16,"25929,73"
03/12/16,"23538,34"
03/12/16,"23975,94"
03/12/16,"23648,22"
03/12/16,"26578,41"
03/12/16,"24714,38"
03/12/16,"21845,12"
03/12/16,"23818,71"
03/12/16,"22858,3"
03/12/16,"21024,17"
03/12/16,"19347,55"
03/12/16,"19405,71"
03/12/16,"13366,03"
03/12/16,"12495,32"
03/12/16,"14431,08"
03/12/16,"11023,22"
03/12/16,"9641,58"
03/12/16,"8251,76"
03/12/16,"5225,78"
03/12/16,"3889,24"
03/12/16,"1888,66"
03/12/16,-6
04/12/16,"500,24"
04/12/16,"4396,19"
04/12/16,"11595,29"
04/12/16,"12768,04"
04/12/16,"17880,08"
04/12/16,"18830,97"
04/12/16,"24283,73"
04/12/16,"22806,1"
04/12/16,"19533,53"
04/12/16,"22412,1"
04/12/16,"25822,62"
04/12/16,"24797,94"
04/12/16,"23367,59"
04/12/16,"23802,56"
04/12/16,"23973,47"
04/12/16,"24171,89"
04/12/16,"22198,83"
04/12/16,"21429,62"
04/12/16,"22341,03"
04/12/16,"16610,75"
04/12/16,"15847,82"
04/12/16,"9641,48"
04/12/16,"14389,46"
04/12/16,"15660,73"
04/12/16,"16933,09"
04/12/16,"16812,53"
04/12/16,"14853,6"
04/12/16,"15234,59"
04/12/16,"15867,85"
04/12/16,"19229,51"
04/12/16,"19117,09"
04/12/16,"19648,73"
04/12/16,"18371,14"
04/12/16,"18635,56"
04/12/16,"18451,68"
04/12/16,"17816,98"
04/12/16,"17585,25"
04/12/16,"14340,19"
04/12/16,"16880,9"
04/12/16,"16598,56"
04/12/16,"13046,42"
04/12/16,"10828,67"
04/12/16,"11988,58"
04/12/16,"8076,23"
04/12/16,"6892,91"
04/12/16,"7812,9"
04/12/16,"2469,04"
04/12/16,"89,26"
05/12/16,0
05/12/16,0
05/12/16,"1228,3"
05/12/16,"4299,97"
05/12/16,"5564,57"
05/12/16,"9180,84"
05/12/16,"13102,43"
05/12/16,"12950,51"
05/12/16,"11959,36"
05/12/16,"17001,51"
05/12/16,"14920,08"
05/12/16,"17060,15"
05/12/16,"14571,42"
05/12/16,"15583,35"
05/12/16,"17716,11"
05/12/16,"13963,03"
05/12/16,"14598,51"
05/12/16,"12414,57"
05/12/16,"14707,31"
05/12/16,"13933,41"
05/12/16,"13576,92"
05/12/16,"13946,8"
05/12/16,"11015,25"
05/12/16,"11395,06"
05/12/16,"12067,01"
05/12/16,"12141,93"
05/12/16,"15985,92"
05/12/16,"18233,61"
05/12/16,"16176,35"
05/12/16,"18973,71"
05/12/16,"16913,79"
05/12/16,"16138,28"
05/12/16,"14973,49"
05/12/16,"14266,52"
05/12/16,"13708,86"
05/12/16,"12963,1"
05/12/16,"12696,24"
05/12/16,"13975,84"
05/12/16,"12551,75"
05/12/16,"15089,99"
05/12/16,"14790,34"
05/12/16,"14785,07"
05/12/16,"13994,24"
05/12/16,"15339,33"
05/12/16,"11451,5"
05/12/16,"11661,36"
05/12/16,"11970,44"
05/12/16,"9513,54"
05/12/16,"7284,81"
05/12/16,"8233,97"
05/12/16,"6465,09"
05/12/16,"4368,19"
05/12/16,"4063,26"
05/12/16,"4402,78"
05/12/16,"125,03"
06/12/16,0
06/12/16,"1043,05"
06/12/16,"2592,04"
06/12/16,"5995,97"
06/12/16,"9920,05"
06/12/16,"13550,82"
06/12/16,"16186,43"
06/12/16,"16616,63"
06/12/16,"17560,53"
06/12/16,"19122,98"
06/12/16,"18081,84"
06/12/16,"19901,3"
06/12/16,"21993,81"
06/12/16,"20994,24"
06/12/16,"17287,43"
06/12/16,"16940,03"
06/12/16,"14401,72"
06/12/16,"14937,7"
06/12/16,"11686,29"
06/12/16,"13069,99"
06/12/16,"12551,95"
06/12/16,"11461,83"
06/12/16,"13050,29"
06/12/16,"14480,62"
06/12/16,"13999,45"
06/12/16,"14756,93"
06/12/16,"18390,3"
06/12/16,"17472,65"
06/12/16,"19336,99"
06/12/16,"16164,72"
06/12/16,"18838,01"
06/12/16,"16895,56"
06/12/16,"13898,56"
06/12/16,"15148,23"
06/12/16,"12578,37"
06/12/16,"14238,9"
06/12/16,"14697,02"
06/12/16,"15775,05"
06/12/16,"13495,48"
06/12/16,"14574,87"
06/12/16,"16093,64"
06/12/16,"14721,72"
06/12/16,"16611,97"
06/12/16,"15335,09"
06/12/16,"14609,05"
06/12/16,"11401,37"
06/12/16,"11844,89"
06/12/16,"6486,84"
06/12/16,"8677,19"
06/12/16,"5942,57"
06/12/16,"4156,32"
06/12/16,"2740,76"
06/12/16,"3330,2"
06/12/16,"294,08"
07/12/16,0
07/12/16,0
07/12/16,0
07/12/16,"110,89"
07/12/16,"685,13"
07/12/16,"5331,14"
07/12/16,"8042,06"
07/12/16,"11947,93"
07/12/16,"11797,99"
07/12/16,"15011,43"
07/12/16,"14015,97"
07/12/16,"15843,76"
07/12/16,"15986,87"
07/12/16,"17076,2"
07/12/16,"16035,39"
07/12/16,"14244,58"
07/12/16,"14618,37"
07/12/16,"10934,36"
07/12/16,"13809,36"
07/12/16,"11247,42"
07/12/16,"10292,43"
07/12/16,"11586,51"
07/12/16,"9177,69"
07/12/16,"13294,44"
07/12/16,"14465,27"
07/12/16,"11775,61"
07/12/16,"14487,76"
07/12/16,"12396,43"
07/12/16,"12213,35"
07/12/16,"13839,6"
07/12/16,"15774,71"
07/12/16,"15480,75"
07/12/16,"18045,49"
07/12/16,"16001,32"
07/12/16,"18035,42"
07/12/16,"14863,37"
07/12/16,"16098,32"
07/12/16,"17007,89"
07/12/16,"19244,49"
07/12/16,"17819,68"
07/12/16,"13997,87"
07/12/16,"18825,08"
07/12/16,"13943,47"
07/12/16,"13715,68"
07/12/16,"16230,11"
07/12/16,"16626,59"
07/12/16,"13267,38"
07/12/16,"12404,89"
07/12/16,"10710,01"
07/12/16,"8730,09"
07/12/16,"6010,06"
07/12/16,"5503,65"
07/12/16,"6396,74"
07/12/16,"4407,27"
07/12/16,"2880,96"
07/12/16,"2162,11"
07/12/16,"8,58"
08/12/16,0
08/12/16,"1177,99"
08/12/16,"436,95"
08/12/16,"2981,82"
08/12/16,"9147,07"
08/12/16,"12762,78"
08/12/16,"18160,05"
08/12/16,"18245,45"
08/12/16,"18493,97"
08/12/16,"21104,4"
08/12/16,"21079,6"
08/12/16,"20851,25"
08/12/16,"18186,22"
08/12/16,"18748,39"
08/12/16,"23819,98"
08/12/16,"23242,11"
08/12/16,"19524,77"
08/12/16,"22520,14"
08/12/16,"15614,83"
08/12/16,"13028,67"
08/12/16,"13750,6"
08/12/16,"12167,84"
08/12/16,"12874,31"
08/12/16,"11978,27"
08/12/16,"16999,54"
08/12/16,"16615,66"
08/12/16,"20976,23"
08/12/16,"18838,79"
08/12/16,"18715,41"
08/12/16,"17197,92"
08/12/16,"18312,45"
08/12/16,"19891,88"
08/12/16,"17752,75"
08/12/16,"18927,82"
08/12/16,"14750,09"
08/12/16,"12401,11"
08/12/16,"17002,34"
08/12/16,"17228,89"
08/12/16,"18042,43"
08/12/16,"16189,39"
08/12/16,"18744,59"
08/12/16,"16999,92"
08/12/16,"18493,36"
08/12/16,"16729,68"
08/12/16,"16646,18"
08/12/16,"14679,16"
08/12/16,"12002,79"
08/12/16,"9334,22"
08/12/16,"10300,04"
08/12/16,"7628,49"
08/12/16,"6701,71"
08/12/16,"4126,12"
08/12/16,"2889,74"
08/12/16,"2846,68"
08/12/16,"380,77"
09/12/16,0
09/12/16,"240,27"
09/12/16,"1767,37"
09/12/16,"4738,69"
09/12/16,"9325,56"
09/12/16,"15129,89"
09/12/16,"14253,47"
09/12/16,"25564,04"
09/12/16,"24860,84"
09/12/16,"21734,39"
09/12/16,"23624,93"
09/12/16,"24631,06"
09/12/16,"20242,9"
09/12/16,"25473,89"
09/12/16,"20469,5"
09/12/16,"21437,9"
09/12/16,"22331,09"
09/12/16,"17166,45"
09/12/16,"14613,91"
09/12/16,"15915,76"
09/12/16,"15469,17"
09/12/16,"15439,58"
09/12/16,"16109,52"
09/12/16,"15204,49"
09/12/16,"15370,7"
09/12/16,"16726,99"
09/12/16,"16965,64"
09/12/16,"17931,88"
09/12/16,"21879,46"
09/12/16,"18950,02"
09/12/16,"22415,79"
09/12/16,"21755,55"
09/12/16,"20523,35"
09/12/16,"20486,07"
09/12/16,"17974,7"
09/12/16,"20421,57"
09/12/16,"18125,51"
09/12/16,"17954,5"
09/12/16,"20098,65"
09/12/16,"23515,83"
09/12/16,"20193,71"
09/12/16,"19099,76"
09/12/16,"18125,75"
09/12/16,18807
09/12/16,"19198,54"
09/12/16,"18798,83"
09/12/16,"16864,14"
09/12/16,"14970,72"
09/12/16,"14267,12"
09/12/16,"10087,92"
09/12/16,"9075,67"
09/12/16,"10507,03"
09/12/16,"9275,28"
09/12/16,"8052,7"
09/12/16,"1784,94"
10/12/16,"7,99"
10/12/16,"531,93"
10/12/16,"808,29"
10/12/16,"6905,23"
10/12/16,"12597,73"
10/12/16,"15383,64"
10/12/16,"22007,06"
10/12/16,"20211,45"
10/12/16,22937
10/12/16,"23245,49"
10/12/16,"27830,1"
10/12/16,"28215,49"
10/12/16,"29346,74"
10/12/16,"28371,86"
10/12/16,"27572,19"
10/12/16,"25082,31"
10/12/16,"27987,03"
10/12/16,"25818,94"
10/12/16,"23815,18"
10/12/16,"25164,36"
10/12/16,"23282,1"
10/12/16,"21685,52"
10/12/16,"24956,24"
10/12/16,"20776,43"
10/12/16,"21950,39"
10/12/16,"23603,23"
10/12/16,"23118,99"
10/12/16,"24729,98"
10/12/16,"27315,69"
10/12/16,"28492,79"
10/12/16,"31739,74"
10/12/16,"33954,74"
10/12/16,"28338,72"
10/12/16,"27709,67"
10/12/16,"29275,13"
10/12/16,"31746,38"
10/12/16,"26522,46"
10/12/16,"24187,25"
10/12/16,"27338,59"
10/12/16,"22998,06"
10/12/16,"23501,28"
10/12/16,"23023,08"
10/12/16,"22703,16"
10/12/16,"22424,68"
10/12/16,"20504,02"
10/12/16,"13843,36"
10/12/16,"19413,75"
10/12/16,"13877,31"
10/12/16,"13554,15"
10/12/16,"11570,83"
10/12/16,"8145,34"
10/12/16,"11620,68"
10/12/16,"5314,51"
10/12/16,"4800,64"
10/12/16,"535,3"
11/12/16,0
11/12/16,"11635,74"
11/12/16,"14666,33"
11/12/16,"16678,37"
11/12/16,"16873,63"
11/12/16,"19451,53"
11/12/16,"18844,89"
11/12/16,"21055,08"
11/12/16,"20033,74"
11/12/16,"26378,16"
11/12/16,"20303,46"
11/12/16,"25721,9"
11/12/16,"22641,52"
11/12/16,"24931,42"
11/12/16,"26676,86"
11/12/16,"25636,25"
11/12/16,"25062,12"
11/12/16,"19887,23"
11/12/16,"19396,11"
11/12/16,"15212,7"
11/12/16,"16347,92"
11/12/16,"14926,05"
11/12/16,"11833,26"
11/12/16,"15696,82"
11/12/16,"17272,2"
11/12/16,"15294,81"
11/12/16,"18761,47"
11/12/16,"17654,41"
11/12/16,"18198,95"
11/12/16,"19741,03"
11/12/16,"19586,09"
11/12/16,"17833,02"
11/12/16,"16044,51"
11/12/16,"16432,35"
11/12/16,"13441,63"
11/12/16,"17319,25"
11/12/16,"16414,91"
11/12/16,"15929,99"
11/12/16,"14478,91"
11/12/16,"16245,59"
11/12/16,"11310,86"
11/12/16,"11237,85"
11/12/16,"10525,18"
11/12/16,"9511,21"
11/12/16,"7222,58"
11/12/16,"8283,6"
11/12/16,"3824,64"
11/12/16,"-11,95"
12/12/16,"138,94"
12/12/16,"515,01"
12/12/16,"1133,33"
12/12/16,"3320,86"
12/12/16,"4748,2"
12/12/16,"8856,41"
12/12/16,"11718,55"
12/12/16,"12136,17"
12/12/16,"14598,34"
12/12/16,"17781,12"
12/12/16,"20639,4"
12/12/16,"20143,51"
12/12/16,"17475,39"
12/12/16,"16788,72"
12/12/16,"14191,03"
12/12/16,"16880,43"
12/12/16,"15282,99"
12/12/16,"16155,04"
12/12/16,"14261,64"
12/12/16,"12487,18"
12/12/16,"14644,6"
12/12/16,"11812,75"
12/12/16,"10417,56"
12/12/16,"11365,15"
12/12/16,"15528,25"
12/12/16,"14968,21"
12/12/16,"18530,48"
12/12/16,"18637,42"
12/12/16,"17347,43"
12/12/16,"18697,52"
12/12/16,"16557,2"
12/12/16,"23272,76"
12/12/16,"18800,43"
12/12/16,"16164,67"
12/12/16,"13613,07"
12/12/16,"15300,28"
12/12/16,"15307,03"
12/12/16,"15083,71"
12/12/16,"15095,15"
12/12/16,"14098,94"
12/12/16,"15174,35"
12/12/16,12445
12/12/16,"16566,39"
12/12/16,"14363,08"
12/12/16,"13638,39"
12/12/16,"15161,22"
12/12/16,"11893,62"
12/12/16,"9767,26"
12/12/16,"7926,32"
12/12/16,"6591,82"
12/12/16,"5140,5"
12/12/16,"4961,55"
12/12/16,"3495,37"
12/12/16,2080
12/12/16,"96,84"
13/12/16,"453,39"
13/12/16,"5697,48"
13/12/16,"4872,68"
13/12/16,"12388,91"
13/12/16,"10936,12"
13/12/16,"15592,23"
13/12/16,"15906,43"
13/12/16,"21626,16"
13/12/16,"22162,78"
13/12/16,"20535,96"
13/12/16,"20429,28"
13/12/16,"19236,2"
13/12/16,"21578,36"
13/12/16,"17087,68"
13/12/16,"19330,33"
13/12/16,"18846,51"
13/12/16,"15977,35"
13/12/16,"14576,47"
13/12/16,"14761,72"
13/12/16,"15263,58"
13/12/16,"14742,3"
13/12/16,"13576,71"
13/12/16,"12711,92"
13/12/16,"11779,29"
13/12/16,"18464,85"
13/12/16,"18081,07"
13/12/16,"17869,06"
13/12/16,"20440,43"
13/12/16,"20546,18"
13/12/16,"22538,39"
13/12/16,"18393,52"
13/12/16,"17937,79"
13/12/16,"16269,02"
13/12/16,"13429,9"
13/12/16,"15617,52"
13/12/16,"15963,87"
13/12/16,"16870,92"
13/12/16,"14641,09"
13/12/16,"15119,12"
13/12/16,"15150,71"
13/12/16,"16360,63"
13/12/16,"16329,12"
13/12/16,"15502,26"
13/12/16,"15256,51"
13/12/16,"13322,8"
13/12/16,"11080,31"
13/12/16,"10909,81"
13/12/16,"11119,33"
13/12/16,"8957,59"
13/12/16,"8164,01"
13/12/16,"7203,84"
13/12/16,"4055,42"
13/12/16,"2792,56"
13/12/16,"451,51"
14/12/16,0
14/12/16,"618,6"
14/12/16,0
14/12/16,0
14/12/16,"3479,22"
14/12/16,"4759,16"
14/12/16,"8127,02"
14/12/16,"10993,02"
14/12/16,"19797,09"
14/12/16,"13516,78"
14/12/16,"19669,98"
14/12/16,"15870,69"
14/12/16,"18591,07"
14/12/16,"19709,18"
14/12/16,"17582,44"
14/12/16,"21076,72"
14/12/16,"18884,47"
14/12/16,"15525,47"
14/12/16,"16014,86"
14/12/16,"13174,33"
14/12/16,"13775,68"
14/12/16,"16737,15"
14/12/16,"14645,02"
14/12/16,"12003,34"
14/12/16,"12461,93"
14/12/16,"11579,56"
14/12/16,"13257,8"
14/12/16,"19607,12"
14/12/16,"15024,12"
14/12/16,"17231,35"
14/12/16,"20126,14"
14/12/16,"19757,41"
14/12/16,"20488,41"
14/12/16,22085
14/12/16,"21234,96"
14/12/16,"21797,39"
14/12/16,"21850,78"
14/12/16,"18583,69"
14/12/16,"17246,45"
14/12/16,"19057,83"
14/12/16,"18275,99"
14/12/16,"15353,21"
14/12/16,"20957,87"
14/12/16,"22616,7"
14/12/16,"20039,21"
14/12/16,"17761,17"
14/12/16,"15685,31"
14/12/16,"14255,64"
14/12/16,"16277,88"
14/12/16,"10506,54"
14/12/16,"10893,27"
14/12/16,"8285,41"
14/12/16,"6399,61"
14/12/16,"5740,01"
14/12/16,"2730,63"
14/12/16,"2071,92"
14/12/16,"460,65"
15/12/16,"639,31"
15/12/16,"1781,18"
15/12/16,"5010,01"
15/12/16,"10373,18"
15/12/16,"13839,77"
15/12/16,"16942,37"
15/12/16,"18694,36"
15/12/16,"24352,25"
15/12/16,"22200,66"
15/12/16,"26153,72"
15/12/16,"21695,47"
15/12/16,"27608,2"
15/12/16,"25633,67"
15/12/16,"23252,58"
15/12/16,"23141,26"
15/12/16,"24218,29"
15/12/16,"20162,43"
15/12/16,"19819,82"
15/12/16,"22272,28"
15/12/16,"16742,73"
15/12/16,"17354,88"
15/12/16,"13741,43"
15/12/16,"17475,39"
15/12/16,"22605,61"
15/12/16,"18241,31"
15/12/16,"19650,97"
15/12/16,"22329,01"
15/12/16,"20473,87"
15/12/16,"23968,18"
15/12/16,"24075,01"
15/12/16,"23980,88"
15/12/16,"23755,3"
15/12/16,"17956,15"
15/12/16,"21253,45"
15/12/16,"17419,18"
15/12/16,"19084,62"
15/12/16,"15146,3"
15/12/16,"15061,52"
15/12/16,"18839,8"
15/12/16,"20096,98"
15/12/16,"18638,19"
15/12/16,"18779,31"
15/12/16,"17730,56"
15/12/16,"16518,82"
15/12/16,"17970,72"
15/12/16,"13361,01"
15/12/16,"11659,92"
15/12/16,"11200,32"
15/12/16,"9308,34"
15/12/16,"9439,42"
15/12/16,"7519,83"
15/12/16,"4398,81"
15/12/16,"4897,1"
15/12/16,"354,88"
16/12/16,0
16/12/16,"3921,63"
16/12/16,"5096,58"
16/12/16,"29313,02"
16/12/16,"15266,53"
16/12/16,"18599,33"
16/12/16,"20836,03"
16/12/16,"24142,27"
16/12/16,"24193,19"
16/12/16,"26950,47"
16/12/16,"27877,54"
16/12/16,"25938,47"
16/12/16,"22332,5"
16/12/16,"23333,51"
16/12/16,"22630,56"
16/12/16,"19925,87"
16/12/16,"20759,78"
16/12/16,"18762,92"
16/12/16,"15980,02"
16/12/16,"18175,95"
16/12/16,"17909,96"
16/12/16,15987
16/12/16,"15031,43"
16/12/16,"15753,06"
16/12/16,"15887,47"
16/12/16,"22861,52"
16/12/16,"22006,77"
16/12/16,"22379,88"
16/12/16,"20351,04"
16/12/16,"25016,43"
16/12/16,"27973,21"
16/12/16,"20774,04"
16/12/16,"18800,37"
16/12/16,"19450,7"
16/12/16,"21925,79"
16/12/16,"22364,54"
16/12/16,"19724,98"
16/12/16,"18417,93"
16/12/16,"21557,59"
16/12/16,"24456,28"
16/12/16,"20513,23"
16/12/16,"22543,12"
16/12/16,"23134,23"
